Hole ID,Depth Fom,Depth To,Length,X,Y,Z,Al2O3,CaO,Fe,K2O,LOI,MgO,Mn,P,S,SiO2,TiO2,Fe.ox.ai,Kaolinite.abundance,hem.goe,Domains
Line#132,28,29,1,547746.4,7475794.5,425.2,3.98,0.07,54,0.016,12.2,0.23,0.21,0.031,0.012,5.34,0.22,0.273999989,0.0086,908.219971,Domain 3
Line#132,29,30,1,547746.4,7475794.5,424.2,6.23999961,0.090000006,50,0.035999997,11.95,0.330000024,0.26,0.035999997,0.004,8.49,0.406,0.240999997,0.0086,909.210022,Domain 3
Line#132,30,31,1,547746.4,7475794.5,423.2,6.66,0.11,51,0.016,11.37,0.32,0.28,0.04,0.002,8.09,0.389999976,0.226999998,0.0086,905.719971,Domain 3
Line#132,31,32,1,547746.4,7475794.5,422.2,5.17,0.1,54,0.029,9.67,0.25,0.28,0.035999997,0.003,6.5,0.257,0.247999996,0.0086,900.22998,Domain 3
Line#132,32,33,1,547746.4,7475794.5,421.2,6.29,0.090000006,51,0.017000002,11.9399992,0.27,0.16,0.046,0.004,7.2,0.29,0.272000015,0.0086,908.109985,Domain 3
Line#132,33,34,1,547746.4,7475794.5,420.2,5.04,0.07,54,0.015,11.82,0.23,0.17,0.051,0.005,5.35,0.296,0.275999993,0.0086,908.630005,Domain 3
Line#132,34,35,1,547746.4,7475794.5,419.2,5.82,0.1,51,0.035999997,10.14,0.25,0.28,0.022,0.005,9.52000078,0.458,0.25,0.0086,901.52002,Domain 3
Line#132,35,36,1,547746.4,7475794.5,418.2,6.02,0.180000012,51,0.023,11.59,0.3,0.22,0.041,0.007,8.37,0.46,0.247999996,0.0086,903.190002,Domain 3
Line#132,36,37,1,547746.4,7475794.5,417.2,6.23,0.090000006,50,0.021,11.7299992,0.28,0.180000012,0.044,0.005,9.18,0.471,0.273999989,0.0086,908.700012,Domain 3
Line#132,37,38,1,547746.4,7475794.5,416.2,6.45,0.1,50,0.024,10.68,0.28,0.19,0.043,0.005,9.93999922,0.457,0.261000007,0.0086,905.159973,Domain 3
Line#132,38,39,1,547746.4,7475794.5,415.2,6.64,0.07,46,0.022,11.3,0.23,0.11,0.043,0.004,15.4,0.463,0.263999999,0.0086,909.640015,Domain 3
Line#132,39,40,1,547746.4,7475794.5,414.2,6.38,0.08,47,0.022,10.05,0.22,0.090000006,0.038,0.004,14.86,0.617,0.268999994,0.0086,904.679993,Domain 3
Line#132,40,41,1,547746.4,7475794.5,413.2,11.29,0.090000006,39,0.035999997,11.59,0.29,0.11,0.053,0.004,19.09,0.663999951,0.26699999,0.0086,910.880005,Domain 2
Line#132,41,42,1,547746.4,7475794.5,412.2,14.88,0.12,28,0.055,10.68,0.32,0.16,0.035,0.002,32.82,0.864,0.216000006,0.090499997,912.48999,Domain 4
Line#132,42,43,1,547746.4,7475794.5,411.2,12.63,0.11,39,0.092,11.6,0.35,0.47,0.024,0.003,18.1,0.660000049,0.231999993,0.082800001,909.900024,Domain 2
Line#132,43,44,1,547746.4,7475794.5,410.2,25.69,0.38,11,0.23,19.11,0.660000049,0.25,0.023,0.35,35.12,1.001,0.126000002,0.149000004,919.02002,Domain 1
Line#133,0,1,1,547696.6,7475799.5,448.8,21.65,0.54,22,0.039,11.16,1.0599999,0,0.008,0.021,33.75,0.672,0.216999993,0.108000003,902.98999,Domain 2
Line#133,1,2,1,547696.6,7475799.5,447.8,22.14,0.58,19,0.043,10.89,1.27,0,0.01,0.058,36.31,0.806,0.221000001,0.118000001,903.440002,Domain 2
Line#133,2,3,1,547696.6,7475799.5,446.8,23.1200016,0.58,14,0.056,10.85,1.81,0,0.02,0.01,41.4199969,0.959,0.172999993,0.150000006,914.369995,Domain 2
Line#133,3,4,1,547696.6,7475799.5,445.8,4.6,0.13,53,0.007,11.38,0.31,0.03,0.038,0.015,7.09,0.12,0.27700001,0.0086,908.799988,Domain 3
Line#133,4,5,1,547696.6,7475799.5,444.8,8.41,0.23,47,0.013,11.84,0.41,0.01,0.023,0.012,11.47,0.338,0.240999997,0.0845,908.280029,Domain 3
Line#133,5,6,1,547696.6,7475799.5,443.8,5.05,0.08,53,0.012,11.57,0.23,0.02,0.028,0.008999999,6.86,0.158000012,0.284999996,0.0086,910.659973,Domain 3
Line#133,6,7,1,547696.6,7475799.5,442.8,8.89,0.15,48,0.008999999,11.64,0.34,0.01,0.028,0.007,9.64,0.272000024,0.303000003,0.0086,907.919983,Domain 3
Line#133,7,8,1,547696.6,7475799.5,441.8,5.06,0.07,54,0.004,11.8,0.2,0.02,0.03,0.008999999,5.92,0.150999988,0.310000002,0.0086,908.380005,Domain 3
Line#133,8,9,1,547696.6,7475799.5,440.8,3.35,0.08,56,0.005,11.67,0.180000012,0.01,0.033,0.005,4.81,0.090000006,0.333999991,0.0086,908.880005,Domain 3
Line#133,9,10,1,547696.6,7475799.5,439.8,18.28,0.24,30,0.027,11.67,0.81,0.01,0.035999997,0.008,25.6299984,0.523,0.282000005,0.203999996,912.390015,Domain 4
Line#133,10,11,1,547696.6,7475799.5,438.8,15.23,0.61,33,0.034000003,12.33,1,0.02,0.037,0.021,22.98,0.495,0.291999996,0.0086,912.049988,Domain 4
Line#133,11,12,1,547696.6,7475799.5,437.8,8.02000078,0.23,47,0.023,11.0600008,0.51,0.07,0.035999997,0.019,12.74,0.238,0.294999987,0.0086,910.940002,Domain 2
Line#133,12,13,1,547696.6,7475799.5,436.8,4.12,0.29,53,0.014,11.78,0.42,0.11,0.039,0.017000002,7.2,0.119,0.303000003,0.0086,910.72998,Domain 3
Line#133,13,14,1,547696.6,7475799.5,435.8,3.39,0.1,55,0.014,11.0200008,0.25,0.16,0.035999997,0.017999999,5.85,0.1,0.317000002,0.0086,910.599976,Domain 3
Line#133,14,15,1,547696.6,7475799.5,434.8,1.88,0.06,55,0.008999999,10.83,0.16,0.16,0.029,0.013,6.61,0.061,0.347000003,0.0086,909.400024,Domain 3
Line#133,15,16,1,547696.6,7475799.5,433.8,1.35,0.06,58,0.004,11.2,0.14,0.16,0.031,0.01,4.18,0.034000003,0.349999994,0.0086,909.030029,Domain 3
Line#133,16,17,1,547696.6,7475799.5,432.8,1.78,0.07,44,0.005,8.58,0.13,0.1,0.023,0.007,25.36,0.058,0.298000008,0.0086,907.77002,Domain 3
Line#133,17,18,1,547696.6,7475799.5,431.8,0.71,0.07,40,0.008,7.6,0.07,0.16,0.017000002,0.006,33.94,0.016,0.296000004,0.0086,908,Domain 3
Line#133,18,19,1,547696.6,7475799.5,430.8,1.58,0.05,47,0.008,9.18,0.12,0.21,0.027,0.012,21.45,0.051,0.324999988,0.0086,909.640015,Domain 3
Line#133,19,20,1,547696.6,7475799.5,429.8,7.14,0.13,47,0.074,11.25,0.389999976,0.29,0.039,0.01,13.45,0.355,0.293000013,0.0086,911.849976,Domain 3
Line#133,20,21,1,547696.6,7475799.5,428.8,3.81,0.06,55,0.019,11.55,0.180000012,0.21,0.033,0.005,5.55,0.328,0.294,0.0086,910.309998,Domain 3
Line#133,21,22,1,547696.6,7475799.5,427.8,5.7,0.07,53,0.022,11.75,0.23,0.2,0.039,0.004,6.01000039,0.341,0.289999992,0.0086,909.98999,Domain 3
Line#133,22,23,1,547696.6,7475799.5,426.8,5.45,0.13,52,0.026,11.4399992,0.3,0.19,0.03,0.007,7.65,0.349,0.287999988,0.0086,907.320007,Domain 3
Line#133,23,24,1,547696.6,7475799.5,425.8,5.63,0.12,52,0.023,11.46,0.27,0.11,0.04,0.006,6.96,0.322,0.239999995,0.0086,907.130005,Domain 3
Line#133,24,25,1,547696.6,7475799.5,424.8,5.58,0.090000006,53,0.016,10.61,0.24,0.16,0.042,0.005,6.53000039,0.322,0.25,0.0086,903.570007,Domain 3
Line#133,25,26,1,547696.6,7475799.5,423.8,6.46,0.090000006,52,0.035,10.82,0.26,0.27,0.037,0.004,7.72,0.377,0.240999997,0.0086,899.179993,Domain 3
Line#133,26,27,1,547696.6,7475799.5,422.8,5.11,0.07,53,0.02,11.8100008,0.22,0.16,0.026,0.011,6.25,0.329,0.280999988,0.0086,906.609985,Domain 3
Line#133,27,28,1,547696.6,7475799.5,421.8,6.33,0.07,52,0.023,11.65,0.21,0.19,0.053,0.007,6.94,0.345,0.263999999,0.0086,910.559998,Domain 3
Line#133,28,29,1,547696.6,7475799.5,420.8,4.88,0.08,54,0.022,9.97999922,0.19,0.24,0.035999997,0.006,7.13,0.282,0.254000008,0.0086,900.070007,Domain 3
Line#133,29,30,1,547696.6,7475799.5,419.8,7.14,0.08,49,0.031,11.0600008,0.25,0.22,0.045000003,0.003,10.53,0.446,0.254999995,0.0086,902.859985,Domain 3
Line#133,30,31,1,547696.6,7475799.5,418.8,7.12,0.08,49,0.026,10.62,0.27,0.17,0.046999997,0.005,10.55,0.458,0.259000003,0.0086,906.369995,Domain 3
Line#133,31,32,1,547696.6,7475799.5,417.8,8.75,0.090000006,45,0.025,11.41,0.29,0.14,0.046,0.007,14.87,0.571,0.270000011,0.0086,907.590027,Domain 3
Line#133,32,33,1,547696.6,7475799.5,416.8,7.99,0.07,40,0.026,10.18,0.21,0.07,0.039,0.002,23.03,0.640999951,0.26699999,0.0086,909.849976,Domain 2
Line#133,33,34,1,547696.6,7475799.5,415.8,10.6899992,0.090000006,33,0.032,9.77000078,0.29,0.03,0.023,0.001,30.9,0.875,0.275000006,0.0086,909.359985,Domain 2
Line#134,0,1,1,547649.4,7475801.5,453.9,16.5,5.17,9,0.191,14.36,6.03000039,0.01,0,0.086,43.29,1.163,0.128999993,0.0086,917.679993,Domain 5
Line#134,1,2,1,547649.4,7475801.5,452.9,5.78000039,14.86,23,0.034000003,25.69,7.69,0.3,0.004,0.034000003,11.65,0.243,0.137999997,0.0086,915.789978,Domain 6
Line#134,2,3,1,547649.4,7475801.5,451.9,4.89,6.27,42,0.023,16.7900016,2.59,0.03,0.015,0.021,8.67,0.177,0.231999993,0.0086,910.130005,Domain 7
Line#134,3,4,1,547649.4,7475801.5,450.9,4.85,2.94,48,0.014,13.81,1.86,0.03,0.022,0.013,7.86,0.141,0.259000003,0.0086,909.890015,Domain 3
Line#134,4,5,1,547649.4,7475801.5,449.9,6.17,0.82,49,0.016,11.95,0.720000049,0.08,0.033,0.011,9.71,0.154,0.270000011,0.0086,907.919983,Domain 3
Line#134,5,6,1,547649.4,7475801.5,448.9,18.99,0.65,23,0.042,11.17,1.47,0,0.008,0.006,32.77,0.591,0.244000003,0.116999999,905.570007,Domain 2
Line#134,6,7,1,547649.4,7475801.5,447.9,5.48,0.12,52,0.019,11.7,0.360000024,0.07,0.031,0.016,8.18,0.148,0.296000004,0.0086,908.299988,Domain 3
Line#134,7,8,1,547649.4,7475801.5,446.9,5.44,0.11,51,0.008,11.37,0.35,0.03,0.029,0.007,8.31000078,0.137,0.308999985,0.0086,908.590027,Domain 3
Line#134,8,9,1,547649.4,7475801.5,445.9,5.6,0.13,51,0.014,11.24,0.360000024,0.02,0.028,0.008999999,9.18999922,0.168,0.31400001,0.0086,908.780029,Domain 3
Line#134,9,10,1,547649.4,7475801.5,444.9,9.36,0.180000012,44,0.02,11.6,0.6,0.02,0.035,0.008,14.96,0.298,0.314999998,0.0086,909.080017,Domain 3
Line#134,10,11,1,547649.4,7475801.5,443.9,7.03,0.07,51,0.007,12.17,0.21,0.01,0.046,0.005,6.92,0.24,0.30399999,0.0086,911.099976,Domain 3
Line#134,11,12,1,547649.4,7475801.5,442.9,9.06000078,0.1,48,0.012,11.83,0.29,0.01,0.044,0.005,9.92,0.259,0.314999998,0.0086,911.400024,Domain 3
Line#134,12,13,1,547649.4,7475801.5,441.9,7.92,0.11,49,0.012,12.15,0.32,0.03,0.04,0.008,8.93,0.247,0.298999995,0.0086,910.219971,Domain 3
Line#134,13,14,1,547649.4,7475801.5,440.9,4.84,0.13,53,0.012,11.61,0.25,0.06,0.032,0.012,6.76,0.146,0.301999986,0.0086,909.27002,Domain 3
Line#134,14,15,1,547649.4,7475801.5,439.9,4.28000039,0.34,53,0.015,11.24,0.45,0.090000006,0.031,0.016,8.14,0.125,0.287999988,0.0086,907.650024,Domain 3
Line#134,15,16,1,547649.4,7475801.5,438.9,2.01,0.19,57,0.01,11.35,0.27,0.13,0.034000003,0.017000002,4.35,0.066,0.291000009,0.0086,907.700012,Domain 3
Line#134,16,17,1,547649.4,7475801.5,437.9,1.81,0.3,57,0.006,10.88,0.32,0.180000012,0.028,0.017000002,3.89,0.062,0.298000008,0.0086,907.369995,Domain 3
Line#134,17,18,1,547649.4,7475801.5,436.9,2.07,0.12,57,0.007,10.92,0.24,0.2,0.027,0.015,4.14,0.062,0.30399999,0.0086,906.47998,Domain 3
Line#134,18,19,1,547649.4,7475801.5,435.9,2.02,0.16,57,0.01,11.43,0.24,0.19,0.033,0.019,4.11,0.062,0.296000004,0.0086,905.969971,Domain 3
Line#134,19,20,1,547649.4,7475801.5,434.9,2.01,0.11,57,0.011,11.39,0.22,0.17,0.035,0.019,4.03000039,0.063,0.294999987,0.0086,906.890015,Domain 3
Line#134,20,21,1,547649.4,7475801.5,433.9,4.08,0.23,54,0.027,10.46,0.42,0.12,0.032,0.02,7.72,0.13,0.300999999,0.0086,908.780029,Domain 3
Line#134,21,22,1,547649.4,7475801.5,432.9,1.4299999,0.090000006,53,0.008999999,10.47,0.180000012,0.13,0.028,0.015,11.7,0.037,0.289000005,0.0086,908.679993,Domain 3
Line#134,22,23,1,547649.4,7475801.5,431.9,3.86,0.37,39,0.035,9.11,0.44,0.11,0.024,0.016,28.96,0.096,0.293000013,0.0086,909.02002,Domain 3
Line#134,23,24,1,547649.4,7475801.5,430.9,13.65,0.26,34,0.1,11.14,0.75,0.11,0.035,0.007,25.05,0.446,0.272000015,0.081200004,914.48999,Domain 2
Line#134,24,25,1,547649.4,7475801.5,429.9,6.76,0.13,49,0.059,11.4399992,0.32,0.21,0.025,0.008,10.6899992,0.419,0.279000014,0.0484,913.51001,Domain 3
Line#134,25,26,1,547649.4,7475801.5,428.9,4.88,0.07,53,0.027,11.83,0.21,0.24,0.031,0.005,5.81,0.426,0.282000005,0.0086,912.210022,Domain 3
Line#134,26,27,1,547649.4,7475801.5,427.9,7.56,0.13,49,0.039,11.66,0.31,0.17,0.035,0.006,8.9,0.293000024,0.282999992,0.0086,912.150024,Domain 3
Line#134,27,28,1,547649.4,7475801.5,426.9,6.57,0.08,52,0.03,11.14,0.25,0.16,0.029,0.006,7.57,0.278,0.263000011,0.0086,909.5,Domain 3
Line#134,28,29,1,547649.4,7475801.5,425.9,4.13,0.07,54,0.017999999,11.57,0.180000012,0.180000012,0.033,0.006,6.12,0.194,0.279000014,0.0086,908.440002,Domain 3
Line#134,29,30,1,547649.4,7475801.5,424.9,8.33,0.180000012,48,0.049,11.66,0.35,0.15,0.035999997,0.005,10.45,0.388,0.287999988,0.0086,908.419983,Domain 3
Line#134,30,31,1,547649.4,7475801.5,423.9,8.78,0.090000006,47,0.058,11.45,0.25,0.1,0.03,0.004,11.51,0.399,0.280000001,0.0086,909.450012,Domain 3
Line#134,31,32,1,547649.4,7475801.5,422.9,12.71,0.180000012,39,0.062,10.51,0.42,0.06,0.039,0.002,19.7,0.83,0.225999996,0.088399999,907.609985,Domain 2
Line#134,32,33,1,547649.4,7475801.5,421.9,20.18,0.15,19,0.081,9.43,0.38,0.01,0.022,0.001,40.03,1.607,0.104999997,0.207000002,913.669983,Domain 1
Line#134,33,34,1,547649.4,7475801.5,420.9,24.7099984,0.360000024,14,0.076,11.1899992,0.9,0,0.008999999,0,40.7400031,1.569,0.153999999,0.171000004,915.909973,Domain 1
Line#134,34,35,1,547649.4,7475801.5,419.9,20.55,0.21,24,0.107,11.33,0.56,0.01,0.019,0.001,29.71,2.451,0.226999998,0.128000006,911.340027,Domain 1
Line#134,35,36,1,547649.4,7475801.5,418.9,25.66,0.19,17,0.123,12.13,0.51,0,0.026,0,34.3300031,1.991,0.194000006,0.151999995,913.580017,Domain 1
Line#134,36,37,1,547649.4,7475801.5,417.9,31.18,0.14,10,0.150999988,12.71,0.38,0,0.012,0,39.05,1.988,0.078699999,0.199000001,921.059998,Domain 1
Line#134,37,38,1,547649.4,7475801.5,416.9,33.54,0.11,7,0.134,12.74,0.28,0,0.01,0,41.05,2.384,0.056200001,0.195999995,919.710022,Domain 1
Line#135,0,1,1,547595,7475797.5,455.3,19.16,0.49,20,0.068000006,10.7299992,2.15,0,0.006,0.093999994,36.88,0.834,0.199000001,0.081200004,916.570007,Domain 2
Line#135,1,2,1,547595,7475797.5,454.3,21.44,0.47,15,0.069,10.96,2.32,0,0.002,0.076,40.79,1.024,0.194999993,0.093999997,917.469971,Domain 2
Line#135,2,3,1,547595,7475797.5,453.3,22.76,0.51,13,0.066,10.5,2.33,0,0.003,0.065,44.16,1.035,0.172999993,0.097900003,919.539978,Domain 2
Line#135,3,4,1,547595,7475797.5,452.3,21.52,1.85,13,0.059,11.3,2.29,0,0.002,0.049,43.07,1.0140001,0.210999995,0.066299997,914.77002,Domain 2
Line#135,4,5,1,547595,7475797.5,451.3,7.47,0.25,47,0.02,11.91,0.589999951,0.02,0.017999999,0.022,11.74,0.211,0.263000011,0.0086,909.02002,Domain 3
Line#135,5,6,1,547595,7475797.5,450.3,15.26,0.52,33,0.027,11.8100008,1.01,0.01,0.012,0.042,23.86,0.407,0.298999995,0.0086,908.150024,Domain 2
Line#135,6,7,1,547595,7475797.5,449.3,21.45,2.8,18,0.035999997,12.7700008,1.25,0,0.003,0.006,34.57,0.626,0.180000007,0.107000001,908.51001,Domain 2
Line#135,7,8,1,547595,7475797.5,448.3,6.63,0.180000012,48,0.014,11.2,0.6,0.03,0.021,0.008999999,12.39,0.215,0.256000012,0.0086,910.549988,Domain 3
Line#135,8,9,1,547595,7475797.5,447.3,3.1,0.06,55,0.004,11.12,0.16,0.04,0.029,0.008999999,7.03,0.071,0.298999995,0.0086,908.25,Domain 3
Line#135,9,10,1,547595,7475797.5,446.3,4.84,0.1,52,0.014,11.3100008,0.35,0.02,0.028,0.006,8.79,0.135,0.291999996,0.0086,906.799988,Domain 3
Line#135,10,11,1,547595,7475797.5,445.3,7.28,0.11,49,0.012,11.4799992,0.389999976,0.01,0.03,0.005,9.83,0.203,0.296999991,0.0086,909.22998,Domain 3
Line#135,11,12,1,547595,7475797.5,444.3,4.19,0.07,55,0.01,11.64,0.180000012,0.02,0.04,0.012,5.42,0.119,0.31400001,0.0086,906.590027,Domain 3
Line#135,12,13,1,547595,7475797.5,443.3,8.92,0.08,48,0.008999999,11.79,0.26,0.01,0.033,0.003,9.64,0.293000024,0.312000006,0.0086,908.330017,Domain 3
Line#135,13,14,1,547595,7475797.5,442.3,8.38,0.11,48,0.012,11.66,0.31,0.01,0.035999997,0.007,9.8,0.263,0.300000012,0.0086,908.77002,Domain 3
Line#135,14,15,1,547595,7475797.5,441.3,2.07,0.04,53,0.007,10.35,0.12,0.06,0.025,0.014,10.79,0.048,0.298999995,0.0086,909.090027,Domain 3
Line#135,15,16,1,547595,7475797.5,440.3,4.36,0.17,53,0.013,11.58,0.3,0.08,0.035999997,0.024,7.92,0.127,0.289000005,0.0086,908.75,Domain 3
Line#135,16,17,1,547595,7475797.5,439.3,3.47,0.17,55,0.014,11.1,0.28,0.12,0.033,0.017000002,6.31,0.113,0.287,0.0086,907.780029,Domain 3
Line#135,17,18,1,547595,7475797.5,438.3,2.35,0.090000006,57,0.02,11.29,0.22,0.15,0.03,0.017000002,4.6,0.1,0.289999992,0.0086,908.280029,Domain 3
Line#135,18,19,1,547595,7475797.5,437.3,1.59,0.08,58,0.004,10.47,0.17,0.17,0.026,0.017000002,4.04,0.057,0.301999986,0.0086,906.650024,Domain 3
Line#135,19,20,1,547595,7475797.5,436.3,1.51,0.08,58,0.008999999,10.6,0.15,0.17,0.026,0.022,5.1,0.058,0.317999989,0.0086,905.570007,Domain 3
Line#135,20,21,1,547595,7475797.5,435.3,2.77,0.1,56,0.016,10.22,0.26,0.16,0.028,0.021,6.4,0.085,0.268000007,0.0086,908.25,Domain 3
Line#135,21,22,1,547595,7475797.5,434.3,2.59,0.12,56,0.011,11.37,0.25,0.14,0.035,0.016,5.46999961,0.065,0.266000003,0.0086,908.929993,Domain 3
Line#135,22,23,1,547595,7475797.5,433.3,0.89,0.07,55,0.007,10.7299992,0.13,0.13,0.03,0.012,8.9,0.028,0.305000007,0.0086,909.119995,Domain 3
Line#135,23,24,1,547595,7475797.5,432.3,0.74,0.04,50,0.004,9.46,0.08,0.11,0.028,0.01,17.84,0.02,0.333999991,0.0086,908.51001,Domain 3
Line#135,24,25,1,547595,7475797.5,431.3,3.29,0.1,53,0.012,11.16,0.27,0.16,0.035999997,0.011,8.52000078,0.075,0.30399999,0.0086,911.51001,Domain 3
Line#135,25,26,1,547595,7475797.5,430.3,10.17,0.22,40,0.068000006,10.59,0.61,0.16,0.025,0.014,19.85,0.374000024,0.273999989,0.071800001,913.650024,Domain 2
Line#135,26,27,1,547595,7475797.5,429.3,12.26,0.21,39,0.084,11.28,0.660000049,0.13,0.017000002,0.006,19.44,0.453,0.287,0.0086,911.77002,Domain 2
Line#135,27,28,1,547595,7475797.5,428.3,9.31000078,0.16,43,0.06,11.24,0.43,0.14,0.024,0.007,16.4,0.472,0.287,0.0086,910.679993,Domain 2
Line#135,28,29,1,547595,7475797.5,427.3,6.57,0.06,48,0.038,11.3,0.19,0.14,0.02,0.006,12.64,0.428,0.248999998,0.034499999,911.960022,Domain 3
Line#135,29,30,1,547595,7475797.5,426.3,14.12,0.18,31,0.2305,10.59,0.54,0.08,0.013,0.003,29.185,0.484,0.217500001,0.083250001,912.005005,Domain 4
Line#135,30,31,1,547595,7475797.5,425.3,21.67,0.3,14,0.423,9.88,0.89,0.02,0.006,0,45.73,0.54,0.186000004,0.131999999,912.049988,Domain 4
Line#135,31,32,1,547595,7475797.5,424.3,16.34,0.3,23,0.403,9.96,0.89,0.04,0.017999999,0.002,38.05,0.556,0.196999997,0.156000003,911.710022,Domain 4
Line#135,32,33,1,547595,7475797.5,423.3,22.68,0.12,7,1.494,8.2,0.61,0.03,0.005,0,55.97,0.8,0.115000002,0.226999998,917.400024,Domain 1
Line#135,33,34,1,547595,7475797.5,422.3,25.1200016,0.529999951,3,4.744,7.04,1.46,0,0.001,0,55.57,0.937,0.0557,0.209000006,926.349976,Domain 1
Line#136,0,1,1,548248.6,7476007,453.2,6.44,8.82,29,0.03,19.3799984,5.73,0,0.021,0.093,16.41,0.233,0.201000005,0.0086,910.090027,Domain 7
Line#136,1,2,1,548248.6,7476007,452.2,4.48999961,4.27,45,0.012,14.79,2.3599998,0.02,0.026,0.029,9.61,0.161,0.273000002,0.0086,905.799988,Domain 3
Line#136,2,3,1,548248.6,7476007,451.2,2.6300002,3.5,49,0.007,14.12,2.1300002,0.06,0.017999999,0.031,7.01,0.107,0.301999986,0.0086,906.76001,Domain 3
Line#136,3,4,1,548248.6,7476007,450.2,2.9,2.3900002,52,0.008,13.96,1.6,0.04,0.022,0.022,4.98,0.088,0.319999993,0.0086,907.299988,Domain 3
Line#136,4,5,1,548248.6,7476007,449.2,2.93,0.22,57,0.005,11.5,0.26,0.07,0.024,0.013,3.89,0.097,0.321999997,0.0086,907.119995,Domain 3
Line#136,5,6,1,548248.6,7476007,448.2,2.74,0.07,57,0.017999999,10.86,0.2,0.13,0.017000002,0.016,3.84,0.131,0.316000015,0.0086,907.140015,Domain 3
Line#136,6,7,1,548248.6,7476007,447.2,2.25,0.08,58,0.006,9.38,0.15,0.11,0.016,0.014,5.13,0.113,0.30399999,0.0086,899.97998,Domain 3
Line#136,7,8,1,548248.6,7476007,446.2,3.03,0.47,54,0.013,10.42,0.46,0.07,0.02,0.011,7.54,0.139,0.317000002,0.0086,898.929993,Domain 3
Line#136,8,9,1,548248.6,7476007,445.2,2.57,1.51,53,0.059,12,0.9,0.06,0.021,0.311,6.84,0.093999994,0.286000013,0.0086,904.48999,Domain 3
Line#136,9,10,1,548248.6,7476007,444.2,2.1400002,0.360000024,56,0.016,11.09,0.330000024,0.06,0.022,0.046,5.13,0.056,0.326999992,0.0086,905.73999,Domain 3
Line#136,10,11,1,548248.6,7476007,443.2,1.28,0.090000006,59,0.006,10.08,0.16,0.1,0.021,0.011,3.57,0.039,0.319999993,0.0086,900.700012,Domain 3
Line#136,11,12,1,548248.6,7476007,442.2,1.79,0.07,58,0.011,10.17,0.16,0.11,0.02,0.012,4.83,0.073,0.323000014,0.0086,900,Domain 3
Line#136,12,13,1,548248.6,7476007,441.2,2.54,0.16,56,0.016,10.14,0.23,0.1,0.022,0.017999999,7.08,0.118,0.312000006,0.0086,901.039978,Domain 3
Line#136,13,14,1,548248.6,7476007,440.2,14.44,0.19,21,0.2,8.43,0.61,0.05,0.008,0.006,45.02,0.611,0.270999998,0.092200004,911.359985,Domain 4
Line#136,14,15,1,548248.6,7476007,439.2,12.78,0.330000024,22,0.211,8.7,1.13,0.16,0.006,0.008,43.35,0.561,0.264999986,0.062399998,912.859985,Domain 4
Line#136,15,16,1,548248.6,7476007,438.2,15.6,0.51,14,0.228,8.35,1.93,0.03,0.003,0.002,53.21,0.634,0.213,0.089699999,911.789978,Domain 1
Line#136,16,17,1,548248.6,7476007,437.2,19.18,0.44,9,0.294,8.33,1.36,0.02,0,0.001,55.34,0.73,0.187999994,0.159999996,912.409973,Domain 1
Line#136,17,18,1,548248.6,7476007,436.2,17.43,0.44,10,0.333,7.66,1.3200001,0.01,0.002,0,57.38,0.719,0.165999994,0.172999993,917.679993,Domain 1
Line#136,18,19,1,548248.6,7476007,435.2,25.73,0.38,6,0.264,9.99,1.0700001,0,0,0.001,52.72,0.649,0.153999999,0.247999996,915.809998,Domain 1
Line#136,19,20,1,548248.6,7476007,434.2,24.72,0.42,7,0.338999976,9.89,1.22,0,0.002,0,51.54,0.642,0.148000002,0.211999997,921.659973,Domain 1
Line#136,20,21,1,548248.6,7476007,433.2,22.1200016,0.28,7,1.1569999,8.5,1.0700001,0,0.003,0,55.65,0.693,0.174999997,0.213,920.969971,Domain 1
Line#136,21,22,1,548248.6,7476007,432.2,15.9,0.4,10,0.731,7.11,1.26,0,0,0.001,60.26,0.751,0.169,0.090800002,923.349976,Domain 1
Line#136,22,23,1,548248.6,7476007,431.2,11.92,0.56,11,0.316000024,6.29,1.35,0,0,0.001,63.09,0.197,0.241999999,0.128999993,913.580017,Domain 4
Line#136,23,24,1,548248.6,7476007,430.2,17.65,0.180000012,9,1.189,6.97,0.65,0,0,0.001,60.22,0.44,0.268000007,0.160999998,912.200012,Domain 4
Line#136,24,25,1,548248.6,7476007,429.2,10.55,0.13,11,0.559,5.34,0.4,0,0.003,0.002,66.8,0.165999988,0.284999996,0.149000004,911.109985,Domain 4
Line#136,25,26,1,548248.6,7476007,428.2,9.03,0.06,31,1.1900001,7.99,0.41,0,0.007,0.003,36.7,0.172,0.291999996,0.125,910.710022,Domain 4
Line#136,26,27,1,548248.6,7476007,427.2,13.81,0.07,12,1.28,6.33,0.44,0,0.002,0.002,59.66,0.248,0.244000003,0.076300003,909.429993,Domain 4
Line#136,27,28,1,548248.6,7476007,426.2,23.98,0.06,6,3.959,6.93,1.0700001,0,0.001,0.001,54.8,0.549000049,0.216000006,0.175999999,911.960022,Domain 1
Line#137,0,1,1,548153.6,7475996,453.2,6.3,19.23,5,0.039,31.4,13.58,0,0,0.075,20.98,0.377,0.095200002,0.0086,916.26001,Domain 6
Line#137,1,2,1,548153.6,7475996,452.2,11.12,13.61,6,0.06,24.1299984,10.39,0,0,0.394,28.63,0.614,0.147,0.0086,916.22998,Domain 6
